date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:54:17	352919/352919	---MCZ	200	added ('OK')	text/html	etag:W/%2246f1778f2d165ae4ff6880bb358e18c3--gzip%22	https://www.footprint-intelligence.com/blog/tag/change	C:/My%20Web%20Sites/adham/www.footprint-intelligence.com/blog/tag/change.html	(from https://www.footprint-intelligence.com/blog/designways-conference-climate-action-with-footprint)
16:54:18	352928/352928	---MCZ	200	added ('OK')	text/html	etag:W/%22dd85e8f73940a5f555fdcbc2c72b0aac--gzip%22	https://www.footprint-intelligence.com/blog/tag/climate	C:/My%20Web%20Sites/adham/www.footprint-intelligence.com/blog/tag/climate.html	(from https://www.footprint-intelligence.com/blog/designways-conference-climate-action-with-footprint)
16:54:18	352982/352982	---M-Z	200	added ('OK')	text/html	etag:W/%22d4cc704bf5d1b70c74cdb87e05739edb--gzip%22	https://www.footprint-intelligence.com/blog/tag/climatechange	C:/My%20Web%20Sites/adham/www.footprint-intelligence.com/blog/tag/climatechange.html	(from https://www.footprint-intelligence.com/blog/designways-conference-climate-action-with-footprint)
16:54:19	352919/352919	---MCZ	200	added ('OK')	text/html	etag:W/%221b48f47492f8dcb2b843a72238853c26--gzip%22	https://www.footprint-intelligence.com/blog/tag/design	C:/My%20Web%20Sites/adham/www.footprint-intelligence.com/blog/tag/design.html	(from https://www.footprint-intelligence.com/blog/designways-conference-climate-action-with-footprint)
16:54:20	319031/319031	---MCZ	200	added ('OK')	text/html	etag:W/%226a184e113b33494668652d584135c4f4--gzip%22	https://www.footprint-intelligence.com/blog/tag/INNOVATION	C:/My%20Web%20Sites/adham/www.footprint-intelligence.com/blog/tag/INNOVATION.html	(from https://www.footprint-intelligence.com/blog/designways-conference-climate-action-with-footprint)
16:54:20	392429/392429	---MCZ	200	added ('OK')	text/html	etag:W/%2280bb5d5aaacc686ec9ad30186fc6ef61--gzip%22	https://www.footprint-intelligence.com/blog/tag/tech	C:/My%20Web%20Sites/adham/www.footprint-intelligence.com/blog/tag/tech.html	(from https://www.footprint-intelligence.com/blog/designways-conference-climate-action-with-footprint)
16:54:21	352937/352937	---MCZ	200	added ('OK')	text/html	etag:W/%22b4a0985927fb6232b7a6c6e30be3d4d8--gzip%22	https://www.footprint-intelligence.com/blog/tag/thinking	C:/My%20Web%20Sites/adham/www.footprint-intelligence.com/blog/tag/thinking.html	(from https://www.footprint-intelligence.com/blog/designways-conference-climate-action-with-footprint)
16:54:22	12850/12850	---M-Z	200	added ('OK')	text/html	etag:W/%22fdfdf9844a96af4c3e27836c699d47bd--gzip%22	https://www.footprint-intelligence.com/blog/akanksha-sharma-what-role-technology-has-in-the-sustainability-world?format=amp	C:/My%20Web%20Sites/adham/www.footprint-intelligence.com/blog/akanksha-sharma-what-role-technology-has-in-the-sustainability-world22c8.html	(from https://www.footprint-intelligence.com/blog/akanksha-sharma-what-role-technology-has-in-the-sustainability-world)
16:54:22	0/0	---M--	301	error ('Moved%20Permanently')	image/png	date:Sun,%2019%20Nov%202023%2014:53:07%20GMT	http://static1.squarespace.com/static/646f9bfe5c10277d6cd432c7/64831b1c9bfe6002ab7095da/64831b3b9bfe6002ab7099c8/1689763238861/18e9c-frame728.png?format=1500w	C:/My%20Web%20Sites/adham/static1.squarespace.com/static/646f9bfe5c10277d6cd432c7/64831b1c9bfe6002ab7095da/64831b3b9bfe6002ab7099c8/1689763238861/18e9c-frame728.1c226f7.delayed	(from https://www.footprint-intelligence.com/blog/akanksha-sharma-what-role-technology-has-in-the-sustainability-world)
16:54:24	1896103/1896103	---M--	200	added ('OK')	image/png	etag:CPL/sdaftv8CEAE=	https://images.squarespace-cdn.com/content/646f9bfe5c10277d6cd432c7/93753745-dc9e-4267-b6c1-5de1c6a88581/18e9c-frame728.png?format=1500w&content-type=image%2Fpng	C:/My%20Web%20Sites/adham/images.squarespace-cdn.com/content/646f9bfe5c10277d6cd432c7/93753745-dc9e-4267-b6c1-5de1c6a88581/18e9c-frame7282acd.png	(from https://www.footprint-intelligence.com/blog/akanksha-sharma-what-role-technology-has-in-the-sustainability-world)
16:54:24	844084/844084	---M--	200	added ('OK')	image/png	etag:CLHSx+mftv8CEAE=	https://images.squarespace-cdn.com/content/v1/646f9bfe5c10277d6cd432c7/13377e16-7eee-4381-a764-cd27534ad22d/fc4d9-capturede28099c3a9cran2021-08-11c3a013.04.33.png	C:/My%20Web%20Sites/adham/images.squarespace-cdn.com/content/v1/646f9bfe5c10277d6cd432c7/13377e16-7eee-4381-a764-cd27534ad22d/fc4d9-capturede28099c3a9cran2021-08-11c3a013.04.33.png	(from https://www.footprint-intelligence.com/blog/category/INNOVATION)
16:54:24	314398/314398	---MCZ	200	added ('OK')	text/html	etag:W/%22ca244600b3dad3e38ff8536657502ffa--gzip%22	https://www.footprint-intelligence.com/blog/janet-salem-drive-climate-innovation	C:/My%20Web%20Sites/adham/www.footprint-intelligence.com/blog/janet-salem-drive-climate-innovation.html	(from https://www.footprint-intelligence.com/blog/category/INNOVATION)
16:54:24	313844/313844	---MCZ	200	added ('OK')	text/html	etag:W/%224c68b1c03f93e091b34aaad4b02a219a--gzip%22	https://www.footprint-intelligence.com/blog/marc-buckley-system-thinking-for-climate-innovations	C:/My%20Web%20Sites/adham/www.footprint-intelligence.com/blog/marc-buckley-system-thinking-for-climate-innovations.html	(from https://www.footprint-intelligence.com/blog/category/INNOVATION)
16:54:25	331445/331445	---M--	200	added ('OK')	image/jpeg	etag:CKTY5Niftv8CEAE=	https://images.squarespace-cdn.com/content/v1/646f9bfe5c10277d6cd432c7/27fb5dbf-a2ef-4175-829a-c789e3f0cc58/97c14-marcpodcast.jpg	C:/My%20Web%20Sites/adham/images.squarespace-cdn.com/content/v1/646f9bfe5c10277d6cd432c7/27fb5dbf-a2ef-4175-829a-c789e3f0cc58/97c14-marcpodcast.jpg	(from https://www.footprint-intelligence.com/blog/category/INNOVATION)
16:54:25	324212/324212	---M-Z	200	added ('OK')	text/html	etag:W/%22d03ccb62269b6f124df123faf5750aed--gzip%22	https://www.footprint-intelligence.com/blog/rakesh-guduru-phd-on-reinventing-sustainable-water-usage	C:/My%20Web%20Sites/adham/www.footprint-intelligence.com/blog/rakesh-guduru-phd-on-reinventing-sustainable-water-usage.html	(from https://www.footprint-intelligence.com/blog/category/INNOVATION)
16:54:25	476174/476174	---M--	200	added ('OK')	image/jpeg	etag:CLbDltGftv8CEAE=	https://images.squarespace-cdn.com/content/v1/646f9bfe5c10277d6cd432c7/4d480bda-66e3-4945-9574-3ccb775b4487/3be4d-jong-marshes-79mnmavsorg-unsplash-2.jpg	C:/My%20Web%20Sites/adham/images.squarespace-cdn.com/content/v1/646f9bfe5c10277d6cd432c7/4d480bda-66e3-4945-9574-3ccb775b4487/3be4d-jong-marshes-79mnmavsorg-unsplash-2.jpg	(from https://www.footprint-intelligence.com/blog/category/INNOVATION)
16:54:27	12202/12202	---M-Z	200	added ('OK')	text/html	etag:W/%22892549ee2b012dc11b84eb8645e22bbc--gzip%22	https://www.footprint-intelligence.com/blog/tegan-spinner-the-importance-of-the-digital-footprint?format=amp	C:/My%20Web%20Sites/adham/www.footprint-intelligence.com/blog/tegan-spinner-the-importance-of-the-digital-footprint22c8.html	(from https://www.footprint-intelligence.com/blog/tegan-spinner-the-importance-of-the-digital-footprint)
16:54:27	0/0	---M--	301	error ('Moved%20Permanently')	image/png	date:Sun,%2019%20Nov%202023%2014:53:11%20GMT	http://static1.squarespace.com/static/646f9bfe5c10277d6cd432c7/64831b1c9bfe6002ab7095da/64831b3a9bfe6002ab7099a6/1689763312208/aca50-frame722.png?format=1500w	C:/My%20Web%20Sites/adham/static1.squarespace.com/static/646f9bfe5c10277d6cd432c7/64831b1c9bfe6002ab7095da/64831b3a9bfe6002ab7099a6/1689763312208/aca50-frame722.1cb26f7.delayed	(from https://www.footprint-intelligence.com/blog/tegan-spinner-the-importance-of-the-digital-footprint)
16:54:30	12097/12097	---M-Z	200	added ('OK')	text/html	etag:W/%228dc96b068a5d8c3eeee0b6b57229df7a--gzip%22	https://www.footprint-intelligence.com/blog/david-jaber-how-can-businesses-drive-positive-environmental-impact?format=amp	C:/My%20Web%20Sites/adham/www.footprint-intelligence.com/blog/david-jaber-how-can-businesses-drive-positive-environmental-impact22c8.html	(from https://www.footprint-intelligence.com/blog/david-jaber-how-can-businesses-drive-positive-environmental-impact)
16:54:30	0/0	---M--	301	error ('Moved%20Permanently')	image/png	date:Sun,%2019%20Nov%202023%2014:53:13%20GMT	http://static1.squarespace.com/static/646f9bfe5c10277d6cd432c7/64831b1c9bfe6002ab7095da/64831b3a9bfe6002ab709989/1689763332057/8db92-frame718.png?format=1500w	C:/My%20Web%20Sites/adham/static1.squarespace.com/static/646f9bfe5c10277d6cd432c7/64831b1c9bfe6002ab7095da/64831b3a9bfe6002ab709989/1689763332057/8db92-frame71826f7.png	(from https://www.footprint-intelligence.com/blog/david-jaber-how-can-businesses-drive-positive-environmental-impact)
16:54:30	2182407/2182407	---M--	200	added ('OK')	image/png	etag:CIKNnuKftv8CEAE=	https://images.squarespace-cdn.com/content/646f9bfe5c10277d6cd432c7/91987bb5-6502-4716-9332-fdefc0204b6a/aca50-frame722.png?format=1500w&content-type=image%2Fpng	C:/My%20Web%20Sites/adham/images.squarespace-cdn.com/content/646f9bfe5c10277d6cd432c7/91987bb5-6502-4716-9332-fdefc0204b6a/aca50-frame7222acd.png	(from https://www.footprint-intelligence.com/blog/tegan-spinner-the-importance-of-the-digital-footprint)
16:54:33	32419/32419	---M-Z	200	added ('OK')	text/html	etag:W/%2213fd4f19d839860bb1aaad2b699b44d8--gzip%22	https://www.footprint-intelligence.com/blog/how-to-plan-events-more-sustainably?format=amp	C:/My%20Web%20Sites/adham/www.footprint-intelligence.com/blog/how-to-plan-events-more-sustainably22c8.html	(from https://www.footprint-intelligence.com/blog/how-to-plan-events-more-sustainably)
16:54:33	0/0	---M--	301	error ('Moved%20Permanently')	image/jpeg	date:Sun,%2019%20Nov%202023%2014:53:16%20GMT	http://static1.squarespace.com/static/646f9bfe5c10277d6cd432c7/64831b1c9bfe6002ab7095da/64831b389bfe6002ab709964/1689763360186/4feca-hero.jpg?format=1500w	C:/My%20Web%20Sites/adham/static1.squarespace.com/static/646f9bfe5c10277d6cd432c7/64831b1c9bfe6002ab7095da/64831b389bfe6002ab709964/1689763360186/4feca-hero26f7.jpg	(from https://www.footprint-intelligence.com/blog/how-to-plan-events-more-sustainably)
16:54:33	1983019/1983019	---M--	200	added ('OK')	image/png	etag:CIqi6tSftv8CEAE=	https://images.squarespace-cdn.com/content/646f9bfe5c10277d6cd432c7/d9f6ef0c-a990-4c55-8057-9858f4f9c844/8db92-frame718.png?format=1500w&content-type=image%2Fpng	C:/My%20Web%20Sites/adham/images.squarespace-cdn.com/content/646f9bfe5c10277d6cd432c7/d9f6ef0c-a990-4c55-8057-9858f4f9c844/8db92-frame7182acd.png	(from https://www.footprint-intelligence.com/blog/david-jaber-how-can-businesses-drive-positive-environmental-impact)
16:54:33	130664/130664	---M--	200	added ('OK')	image/jpeg	etag:COCZjNKftv8CEAE=	https://images.squarespace-cdn.com/content/646f9bfe5c10277d6cd432c7/b664a764-c340-4487-8b04-cd15b2b381a8/4feca-hero.jpg?format=1500w&content-type=image%2Fjpeg	C:/My%20Web%20Sites/adham/images.squarespace-cdn.com/content/646f9bfe5c10277d6cd432c7/b664a764-c340-4487-8b04-cd15b2b381a8/4feca-hero43a3.jpg	(from https://www.footprint-intelligence.com/blog/how-to-plan-events-more-sustainably)
16:54:34	356561/356561	---M--	200	added ('OK')	image/jpeg	etag:CNe32+qftv8CEAE=	https://images.squarespace-cdn.com/content/v1/646f9bfe5c10277d6cd432c7/7c142b57-2992-4ade-9440-f93b546b29bc/eb250-1.jpg	C:/My%20Web%20Sites/adham/images.squarespace-cdn.com/content/v1/646f9bfe5c10277d6cd432c7/7c142b57-2992-4ade-9440-f93b546b29bc/eb250-1.jpg	(from https://www.footprint-intelligence.com/blog/how-to-plan-events-more-sustainably)
16:54:34	547312/547312	---M--	200	added ('OK')	image/jpeg	etag:COvAnOGftv8CEAE=	https://images.squarespace-cdn.com/content/v1/646f9bfe5c10277d6cd432c7/ce51e4a4-f3d7-45aa-b33d-4a0ba7dc55b7/74717-2.jpg	C:/My%20Web%20Sites/adham/images.squarespace-cdn.com/content/v1/646f9bfe5c10277d6cd432c7/ce51e4a4-f3d7-45aa-b33d-4a0ba7dc55b7/74717-2.jpg	(from https://www.footprint-intelligence.com/blog/how-to-plan-events-more-sustainably)
16:54:34	537050/537050	---M--	200	added ('OK')	image/jpeg	etag:CKGduuaftv8CEAE=	https://images.squarespace-cdn.com/content/v1/646f9bfe5c10277d6cd432c7/323f4f54-770c-4a7c-ade6-2b5385381fb8/dcc28-3.jpg	C:/My%20Web%20Sites/adham/images.squarespace-cdn.com/content/v1/646f9bfe5c10277d6cd432c7/323f4f54-770c-4a7c-ade6-2b5385381fb8/dcc28-3.jpg	(from https://www.footprint-intelligence.com/blog/how-to-plan-events-more-sustainably)
16:54:34	72972/72972	---M--	200	added ('OK')	image/jpeg	etag:COmhsuiftv8CEAE=	https://images.squarespace-cdn.com/content/v1/646f9bfe5c10277d6cd432c7/1286b44d-a450-4682-a6fd-8ebdd4881291/e147f-4.jpg	C:/My%20Web%20Sites/adham/images.squarespace-cdn.com/content/v1/646f9bfe5c10277d6cd432c7/1286b44d-a450-4682-a6fd-8ebdd4881291/e147f-4.jpg	(from https://www.footprint-intelligence.com/blog/how-to-plan-events-more-sustainably)
16:54:35	849005/849005	---M--	200	added ('OK')	image/jpeg	etag:CKGcr+Sftv8CEAE=	https://images.squarespace-cdn.com/content/v1/646f9bfe5c10277d6cd432c7/24cab712-d357-4d36-8e8e-2683ed9f638e/d1b1e-martijn-baudoin-4z0-2mqe7io-unsplash.jpg	C:/My%20Web%20Sites/adham/images.squarespace-cdn.com/content/v1/646f9bfe5c10277d6cd432c7/24cab712-d357-4d36-8e8e-2683ed9f638e/d1b1e-martijn-baudoin-4z0-2mqe7io-unsplash.jpg	(from https://www.footprint-intelligence.com/blog/how-to-plan-events-more-sustainably)
16:54:35	172205/172205	---M--	200	added ('OK')	image/jpeg	etag:CMaT4NCftv8CEAE=	https://images.squarespace-cdn.com/content/v1/646f9bfe5c10277d6cd432c7/4f5a465c-165c-47c5-84f9-e6dcad8babd7/2dd83-6.jpg	C:/My%20Web%20Sites/adham/images.squarespace-cdn.com/content/v1/646f9bfe5c10277d6cd432c7/4f5a465c-165c-47c5-84f9-e6dcad8babd7/2dd83-6.jpg	(from https://www.footprint-intelligence.com/blog/how-to-plan-events-more-sustainably)
16:54:35	277801/277801	---M--	200	added ('OK')	image/jpeg	etag:COHh+9uftv8CEAE=	https://images.squarespace-cdn.com/content/v1/646f9bfe5c10277d6cd432c7/5d868616-a270-4561-a7af-190e47625e6f/131e0-7.jpg	C:/My%20Web%20Sites/adham/images.squarespace-cdn.com/content/v1/646f9bfe5c10277d6cd432c7/5d868616-a270-4561-a7af-190e47625e6f/131e0-7.jpg	(from https://www.footprint-intelligence.com/blog/how-to-plan-events-more-sustainably)
16:54:36	612911/612911	---M--	200	added ('OK')	image/jpeg	etag:CKrI1+Kftv8CEAE=	https://images.squarespace-cdn.com/content/v1/646f9bfe5c10277d6cd432c7/eeeb41b4-c467-45f2-8f67-27736d45dbb4/a1814-8.jpg	C:/My%20Web%20Sites/adham/images.squarespace-cdn.com/content/v1/646f9bfe5c10277d6cd432c7/eeeb41b4-c467-45f2-8f67-27736d45dbb4/a1814-8.jpg	(from https://www.footprint-intelligence.com/blog/how-to-plan-events-more-sustainably)
16:54:36	654956/654956	---M--	200	added ('OK')	image/jpeg	etag:COasz+Wftv8CEAE=	https://images.squarespace-cdn.com/content/v1/646f9bfe5c10277d6cd432c7/ee777216-9791-44eb-9398-cf60067a3358/d2c0c-10.jpg	C:/My%20Web%20Sites/adham/images.squarespace-cdn.com/content/v1/646f9bfe5c10277d6cd432c7/ee777216-9791-44eb-9398-cf60067a3358/d2c0c-10.jpg	(from https://www.footprint-intelligence.com/blog/how-to-plan-events-more-sustainably)
16:54:36	724795/724795	---M--	200	added ('OK')	image/jpeg	etag:CMKTquaftv8CEAE=	https://images.squarespace-cdn.com/content/v1/646f9bfe5c10277d6cd432c7/8cb1367c-ac43-4a91-930e-b38311adcf17/d00fd-chris-montgomery-smgtvepind4-unsplash.jpg	C:/My%20Web%20Sites/adham/images.squarespace-cdn.com/content/v1/646f9bfe5c10277d6cd432c7/8cb1367c-ac43-4a91-930e-b38311adcf17/d00fd-chris-montgomery-smgtvepind4-unsplash.jpg	(from https://www.footprint-intelligence.com/blog/how-to-plan-events-more-sustainably)
16:54:37	326837/326837	---MCZ	200	added ('OK')	text/html	etag:W/%2284eb95e7f941303d24dcad6dd90cb41a--gzip%22	https://www.footprint-intelligence.com/blog/tag/apps	C:/My%20Web%20Sites/adham/www.footprint-intelligence.com/blog/tag/apps.html	(from https://www.footprint-intelligence.com/blog/how-to-plan-events-more-sustainably)
16:54:38	350564/350564	---MCZ	200	added ('OK')	text/html	etag:W/%2263e55ded499f7f5b35123679426e860e--gzip%22	https://www.footprint-intelligence.com/blog/tag/climateimpact	C:/My%20Web%20Sites/adham/www.footprint-intelligence.com/blog/tag/climateimpact.html	(from https://www.footprint-intelligence.com/blog/how-to-plan-events-more-sustainably)
16:54:39	350546/350546	---MCZ	200	added ('OK')	text/html	etag:W/%229fcc1ce0aeb35c670508de9b52dbe0c1--gzip%22	https://www.footprint-intelligence.com/blog/tag/Environment	C:/My%20Web%20Sites/adham/www.footprint-intelligence.com/blog/tag/Environment.html	(from https://www.footprint-intelligence.com/blog/how-to-plan-events-more-sustainably)
16:54:40	350478/350478	---MCZ	200	added ('OK')	text/html	etag:W/%221448fba52d196e99c0808b9d28aa8edc--gzip%22	https://www.footprint-intelligence.com/blog/tag/habits	C:/My%20Web%20Sites/adham/www.footprint-intelligence.com/blog/tag/habits.html	(from https://www.footprint-intelligence.com/blog/how-to-plan-events-more-sustainably)
16:54:41	12650/12650	---M-Z	200	added ('OK')	text/html	etag:W/%22420a279e513a6405037fd659cdc0dc84--gzip%22	https://www.footprint-intelligence.com/blog/jessica-ferrow-driving-sustainability-strategy-and-communication?format=amp	C:/My%20Web%20Sites/adham/www.footprint-intelligence.com/blog/jessica-ferrow-driving-sustainability-strategy-and-communication22c8.html	(from https://www.footprint-intelligence.com/blog/jessica-ferrow-driving-sustainability-strategy-and-communication)
16:54:41	0/0	---M--	301	error ('Moved%20Permanently')	image/png	date:Sun,%2019%20Nov%202023%2014:53:26%20GMT	http://static1.squarespace.com/static/646f9bfe5c10277d6cd432c7/64831b1c9bfe6002ab7095da/64831b389bfe6002ab709967/1689763381563/8e920-frame701.png?format=1500w	C:/My%20Web%20Sites/adham/static1.squarespace.com/static/646f9bfe5c10277d6cd432c7/64831b1c9bfe6002ab7095da/64831b389bfe6002ab709967/1689763381563/8e920-frame701.1e226f7.delayed	(from https://www.footprint-intelligence.com/blog/jessica-ferrow-driving-sustainability-strategy-and-communication)
16:54:43	27151/27151	---M-Z	200	added ('OK')	text/html	etag:W/%2235c96d57ee0b9d9fca9257dee5282b70--gzip%22	https://www.footprint-intelligence.com/blog/why-sustainability-creates-business-value?format=amp	C:/My%20Web%20Sites/adham/www.footprint-intelligence.com/blog/why-sustainability-creates-business-value22c8.html	(from https://www.footprint-intelligence.com/blog/why-sustainability-creates-business-value)
16:54:43	0/0	---M--	301	error ('Moved%20Permanently')	image/png	date:Sun,%2019%20Nov%202023%2014:53:28%20GMT	http://static1.squarespace.com/static/646f9bfe5c10277d6cd432c7/64831b1c9bfe6002ab7095da/64831b379bfe6002ab709948/1689763410704/442bd-unsplash_w1b2lpqobxa.png?format=1500w	C:/My%20Web%20Sites/adham/static1.squarespace.com/static/646f9bfe5c10277d6cd432c7/64831b1c9bfe6002ab7095da/64831b379bfe6002ab709948/1689763410704/442bd-unsplash_w1b2lpqobxa26f7.png	(from https://www.footprint-intelligence.com/blog/why-sustainability-creates-business-value)
16:54:43	2024793/2024793	---M--	200	added ('OK')	image/png	etag:CIfSgtWftv8CEAE=	https://images.squarespace-cdn.com/content/646f9bfe5c10277d6cd432c7/28dbc243-235e-40a1-a3fe-43833cd3deeb/8e920-frame701.png?format=1500w&content-type=image%2Fpng	C:/My%20Web%20Sites/adham/images.squarespace-cdn.com/content/646f9bfe5c10277d6cd432c7/28dbc243-235e-40a1-a3fe-43833cd3deeb/8e920-frame7012acd.png	(from https://www.footprint-intelligence.com/blog/jessica-ferrow-driving-sustainability-strategy-and-communication)
16:54:46	1663402/1663402	---M--	200	added ('OK')	image/png	etag:CObFit+ftv8CEAE=	https://images.squarespace-cdn.com/content/646f9bfe5c10277d6cd432c7/ca66aa4b-ea3d-4345-9a8d-83c27f4185dc/442bd-unsplash_w1b2lpqobxa.png?format=1500w&content-type=image%2Fpng	C:/My%20Web%20Sites/adham/images.squarespace-cdn.com/content/646f9bfe5c10277d6cd432c7/ca66aa4b-ea3d-4345-9a8d-83c27f4185dc/442bd-unsplash_w1b2lpqobxa2acd.png	(from https://www.footprint-intelligence.com/blog/why-sustainability-creates-business-value)
16:54:48	4227005/4227005	---M--	200	added ('OK')	image/png	etag:CLDG7+qftv8CEAE=	https://images.squarespace-cdn.com/content/v1/646f9bfe5c10277d6cd432c7/4a497d02-79e3-47d3-9e93-72cf3ed6330b/f6e4d-unsplash_b09tl5bsqjk.png	C:/My%20Web%20Sites/adham/images.squarespace-cdn.com/content/v1/646f9bfe5c10277d6cd432c7/4a497d02-79e3-47d3-9e93-72cf3ed6330b/f6e4d-unsplash_b09tl5bsqjk.png	(from https://www.footprint-intelligence.com/blog/why-sustainability-creates-business-value)
16:54:49	3323387/3323387	---M--	200	added ('OK')	image/png	etag:CNuczt2ftv8CEAE=	https://images.squarespace-cdn.com/content/v1/646f9bfe5c10277d6cd432c7/9d8d517a-95f8-4a2c-8c59-67476895b808/108a9-unsplash_ukzhlkoz1ie.png	C:/My%20Web%20Sites/adham/images.squarespace-cdn.com/content/v1/646f9bfe5c10277d6cd432c7/9d8d517a-95f8-4a2c-8c59-67476895b808/108a9-unsplash_ukzhlkoz1ie.png	(from https://www.footprint-intelligence.com/blog/why-sustainability-creates-business-value)
16:54:50	27989/27989	---M-Z	200	added ('OK')	text/html	etag:W/%22af60aba23e84948d14d2daafbdf759be--gzip%22	https://www.footprint-intelligence.com/blog/why-sustainability-is-key-to-win-the-best-talents?format=amp	C:/My%20Web%20Sites/adham/www.footprint-intelligence.com/blog/why-sustainability-is-key-to-win-the-best-talents22c8.html	(from https://www.footprint-intelligence.com/blog/why-sustainability-is-key-to-win-the-best-talents)
16:54:55	0/0	---M--	301	error ('Moved%20Permanently')	image/png	date:Sun,%2019%20Nov%202023%2014:53:35%20GMT	http://static1.squarespace.com/static/646f9bfe5c10277d6cd432c7/64831b1c9bfe6002ab7095da/64831b359bfe6002ab70990a/1689763464202/eb525-unsplash_vwcplbhglyc.png?format=1500w	C:/My%20Web%20Sites/adham/static1.squarespace.com/static/646f9bfe5c10277d6cd432c7/64831b1c9bfe6002ab7095da/64831b359bfe6002ab70990a/1689763464202/eb525-unsplash_vwcplbhglyc.1ed26f7.delayed	(from https://www.footprint-intelligence.com/blog/why-sustainability-is-key-to-win-the-best-talents)
16:54:55	4914652/4914652	---M--	200	added ('OK')	image/png	etag:CMuCsN+ftv8CEAE=	https://images.squarespace-cdn.com/content/v1/646f9bfe5c10277d6cd432c7/adea5ddc-0d96-41d3-abd3-51f5479e46b6/4220d-unsplash_-uhvrvdr7pg.png	C:/My%20Web%20Sites/adham/images.squarespace-cdn.com/content/v1/646f9bfe5c10277d6cd432c7/adea5ddc-0d96-41d3-abd3-51f5479e46b6/4220d-unsplash_-uhvrvdr7pg.png	(from https://www.footprint-intelligence.com/blog/why-sustainability-creates-business-value)
16:54:56	892444/892444	---M--	200	added ('OK')	image/png	etag:CMTUzOqftv8CEAE=	https://images.squarespace-cdn.com/content/646f9bfe5c10277d6cd432c7/4ca2f9e3-2049-494c-a67b-17be3c4414bf/eb525-unsplash_vwcplbhglyc.png?format=1500w&content-type=image%2Fpng	C:/My%20Web%20Sites/adham/images.squarespace-cdn.com/content/646f9bfe5c10277d6cd432c7/4ca2f9e3-2049-494c-a67b-17be3c4414bf/eb525-unsplash_vwcplbhglyc2acd.png	(from https://www.footprint-intelligence.com/blog/why-sustainability-is-key-to-win-the-best-talents)
16:55:02	5046988/5046988	---M--	200	added ('OK')	image/png	etag:CKmgouKftv8CEAE=	https://images.squarespace-cdn.com/content/v1/646f9bfe5c10277d6cd432c7/9091d16a-6f48-448c-8041-8fc6899c5b22/88906-unsplash_w_1a_nppdtm.png	C:/My%20Web%20Sites/adham/images.squarespace-cdn.com/content/v1/646f9bfe5c10277d6cd432c7/9091d16a-6f48-448c-8041-8fc6899c5b22/88906-unsplash_w_1a_nppdtm.png	(from https://www.footprint-intelligence.com/blog/why-sustainability-creates-business-value)
16:55:02	3934874/3934874	---M--	200	added ('OK')	image/png	etag:CITI3uaftv8CEAE=	https://images.squarespace-cdn.com/content/v1/646f9bfe5c10277d6cd432c7/5a3c781d-ae59-4651-bd65-c2db2394c58b/d9bc2-unsplash_g1kr4ozfoac.png	C:/My%20Web%20Sites/adham/images.squarespace-cdn.com/content/v1/646f9bfe5c10277d6cd432c7/5a3c781d-ae59-4651-bd65-c2db2394c58b/d9bc2-unsplash_g1kr4ozfoac.png	(from https://www.footprint-intelligence.com/blog/why-sustainability-is-key-to-win-the-best-talents)
16:55:03	2481320/2481320	---M--	200	added ('OK')	image/png	etag:CMnvttGftv8CEAE=	https://images.squarespace-cdn.com/content/v1/646f9bfe5c10277d6cd432c7/aaa00cd1-ed6d-41e6-9196-93dc915d78a7/2d962-unsplash_dumfltmeabq.png	C:/My%20Web%20Sites/adham/images.squarespace-cdn.com/content/v1/646f9bfe5c10277d6cd432c7/aaa00cd1-ed6d-41e6-9196-93dc915d78a7/2d962-unsplash_dumfltmeabq.png	(from https://www.footprint-intelligence.com/blog/why-sustainability-is-key-to-win-the-best-talents)
16:55:04	5373809/5373809	---M--	200	added ('OK')	image/png	etag:COjiitSftv8CEAE=	https://images.squarespace-cdn.com/content/v1/646f9bfe5c10277d6cd432c7/cf801cb8-2869-4eb5-95a5-ac7de58d36d4/3cff8-unsplash_dimjwlx1ybe.png	C:/My%20Web%20Sites/adham/images.squarespace-cdn.com/content/v1/646f9bfe5c10277d6cd432c7/cf801cb8-2869-4eb5-95a5-ac7de58d36d4/3cff8-unsplash_dimjwlx1ybe.png	(from https://www.footprint-intelligence.com/blog/why-sustainability-creates-business-value)
16:55:05	12433/12433	---M-Z	200	added ('OK')	text/html	etag:W/%22c5423dacbf4be3274a651b9360b1e052--gzip%22	https://www.footprint-intelligence.com/blog/alec-mills-becoming-a-sustainability-entrepreneur?format=amp	C:/My%20Web%20Sites/adham/www.footprint-intelligence.com/blog/alec-mills-becoming-a-sustainability-entrepreneur22c8.html	(from https://www.footprint-intelligence.com/blog/alec-mills-becoming-a-sustainability-entrepreneur)
